# Data exported by Green Light District
#
# Infrastructure: "untitled" by 
# Simulation: "untitled"
# Tracking data: "average trip waiting time"
# Measured: delay (timeSteps)
#
# Format: <TimeStep>	<All>	
#
0	0.0	
4	0.0	
8	0.0	
12	0.0	
16	0.0	
20	0.0	
24	0.0	
28	0.0	
32	0.0	
36	0.0	
40	0.0	
44	0.0	
48	0.0	
52	0.0	
56	0.0	
60	0.0	
64	1.0	
68	9.6	
72	6.8	
76	6.928571	
80	8.318182	
84	7.862069	
88	7.375	
92	7.375	
96	8.861111	
100	9.378378	
104	9.95	
108	11.729167	
112	11.764706	
116	12.222222	
120	12.303572	
124	12.777778	
128	12.044118	
132	11.753425	
136	12.466666	
140	12.888889	
144	13.934066	
148	13.755102	
152	13.640777	
156	13.433962	
160	13.383178	
164	13.72072	
168	15.2327585	
172	15.291667	
176	15.032258	
180	15.094488	
184	14.674242	
188	15.222222	
192	15.693431	
196	16.816902	
200	18.75817	
204	18.765432	
208	18.864706	
212	18.734104	
216	18.522728	
220	18.567415	
224	18.494566	
228	18.6911	
232	18.659794	
236	18.646154	
240	18.604061	
244	18.547264	
248	19.166666	
252	19.761906	
256	20.160378	
260	20.468182	
264	20.787611	
268	20.900862	
272	20.72766	
276	20.590717	
280	20.416666	
284	20.670782	
288	20.751003	
292	20.614174	
296	20.535156	
300	20.484497	
304	20.298851	
308	20.162264	
312	20.315985	
316	20.434782	
320	20.431095	
324	20.378471	
328	20.24315	
332	20.108843	
336	20.054054	
340	19.979933	
344	20.106312	
348	20.107143	
352	20.092949	
356	19.984076	
360	19.84326	
364	19.919003	
368	19.935385	
372	20.118542	
376	20.434525	
380	20.491228	
384	20.375359	
388	20.263306	
392	20.140495	
396	20.079453	
400	20.05722	
404	19.975676	
408	20.092106	
412	20.184896	
416	20.11111	
420	20.120512	
424	20.058228	
428	19.982412	
432	19.962872	
436	19.91687	
440	19.953995	
444	20.061758	
448	20.097902	
452	19.908047	
456	19.8041	
460	19.751694	
464	19.713005	
468	19.723452	
472	19.67401	
476	19.646154	
480	19.684902	
484	19.863932	
488	19.889597	
492	19.726513	
496	19.940453	
500	19.916327	
504	20.004057	
508	19.981964	
512	19.982	
516	20.0	
520	19.962376	
524	19.90748	
528	19.811283	
532	19.698841	
536	19.697495	
540	19.603054	
544	19.565714	
548	19.603416	
552	19.58757	
556	19.78771	
560	19.959633	
564	20.037975	
568	20.13059	
572	20.058823	
576	20.102837	
580	20.116198	
584	20.132868	
588	20.079723	
592	20.049913	
596	20.023973	
600	20.054329	
604	19.96796	
608	19.974958	
612	20.069653	
616	20.262726	
620	20.393204	
624	20.4272	
628	20.396166	
632	20.306837	
636	20.368254	
640	20.34439	
644	20.351181	
648	20.388456	
652	20.387596	
656	20.344616	
660	20.324696	
664	20.291983	
668	20.38209	
672	20.377975	
676	20.639175	
680	20.90351	
684	21.15896	
688	21.189655	
692	21.160688	
696	21.17765	
700	21.22902	
704	21.234043	
708	21.260931	
712	21.273876	
716	21.248257	
720	21.216066	
724	21.133242	
728	21.179207	
732	21.506105	
736	22.057718	
740	22.267643	
744	22.280632	
748	22.150131	
752	22.125162	
756	22.114584	
760	22.149157	
764	22.170322	
768	22.11622	
772	22.09911	
776	22.046835	
780	22.013853	
784	22.00876	
788	22.26799	
792	22.689272	
796	22.826994	
800	23.014616	
804	22.94196	
808	23.133093	
812	23.054958	
816	23.067938	
820	23.03924	
824	23.042604	
828	23.130589	
832	23.114353	
836	23.072094	
840	23.050985	
